slug,task_idx,task_text,importance,match_source,matched_workbank_task_id,matched_workbank_task,cosine_similarity,desire_mean,capability_mean,zone
toothy-ai,4,Track claim statuses and follow up on outstanding reimbursements from insurers,4,inferred,23319,,0.679,4.5,4.0,Green
toothy-ai,5,Identify billing errors and correct claims before submission to reduce rejections,3,inferred,2581,,0.5135,4.5,3.5,Green
topo,0,Identify high-intent leads using buying signals from industry-specific channels,5,inferred,16179,,0.4528,4.0,3.5,Green
topo,1,Research target accounts and contacts to personalize outbound messaging,5,inferred,15728,,0.5147,4.0,4.0,Green
topo,2,Write and deliver personalized outbound sequences to qualified prospects,5,inferred,11375,,0.4639,3.5,3.5,Green
topo,3,"Monitor LinkedIn, G2, and GitHub for prospect engagement signals",4,inferred,4622,,0.4414,4.5,4.5,Green
topo,4,Learn product positioning and value propositions from internal knowledge bases,3,inferred,15732,,0.3764,4.0,4.5,Green
topo,5,Track website visitors to identify warm prospects for outbound follow-up,4,inferred,20318,,0.5128,4.5,4.5,Green
topological,0,Generate optimized CAD designs satisfying physical and manufacturability constraints,5,inferred,21922,,0.5485,3.0,3.0,Yellow
topological,1,Run topology optimization to minimize material use while maintaining structural performance,5,inferred,19607,,0.4437,4.0,3.5,Green
topological,2,Simulate physical behavior of designs to predict compliance and stress distribution,4,inferred,147,,0.4579,4.0,3.5,Green
topological,3,Accelerate mechanical design iteration by replacing compute-intensive FEA solvers,4,inferred,7368,,0.3816,4.5,3.5,Green
topological,4,Validate generated designs against manufacturing constraints before production handoff,3,inferred,20737,,0.4226,4.0,3.0,Yellow
tornyol,0,Detect and locate mosquitoes acoustically using smartphone microphones and sensor arrays,5,inferred,2706,,0.197,4.0,3.5,Green
tornyol,1,Navigate micro-drones autonomously to intercept and eliminate targeted mosquitoes,5,inferred,19601,,0.2041,4.0,2.0,Yellow
tornyol,2,Process acoustic and sensor signals in real time to distinguish mosquitoes from other insects,4,inferred,2706,,0.2158,4.5,3.5,Green
tornyol,3,Control drone flight path and precision targeting using onboard DSP and motor algorithms,4,inferred,20726,,0.2646,4.0,2.5,Yellow
tower,0,Review and extract key provisions from legal documents during M&A due diligence,5,inferred,21078,,0.501,3.5,3.5,Green
tower,1,Organize due diligence findings into a centralized platform accessible to deal teams,5,inferred,14643,,0.531,4.5,4.0,Green
tower,2,Flag legal risks and anomalies identified within reviewed transaction documents,5,inferred,23205,,0.4806,3.5,3.5,Green
tower,3,Track outstanding due diligence items and assign review tasks to team members,4,inferred,21326,,0.4986,4.5,4.5,Green
tower,4,Accelerate document review throughput to compress deal timelines and closing schedules,4,inferred,11363,,0.4242,4.5,3.5,Green
trace,0,Resolve inbound customer service calls end-to-end using voice AI without human escalation,5,inferred,22417,,0.4266,4.5,3.5,Green
trace,1,Integrate securely with bank and financial institution systems to retrieve account data,5,inferred,2503,,0.5906,4.0,3.5,Green
trace,2,Handle insurance quoting and application calls through automated voice conversations,4,inferred,23319,,0.5088,4.0,3.5,Green
trace,3,Provide real-time transaction and application status updates to callers on demand,4,inferred,2706,,0.4801,4.5,4.5,Green
trace,4,Connect with external APIs during calls to fulfill customer financial service requests,3,inferred,2806,,0.4436,4.0,3.5,Green
trace-so,0,Decompose complex workflows into discrete steps and assign each to human or AI agents,5,inferred,1276,,0.4877,4.0,3.5,Green
trace-so,1,Route repetitive tasks to AI agents while escalating judgment-heavy steps to humans,5,inferred,14624,,0.3678,4.0,3.5,Green
trace-so,2,Log every workflow action with full audit trail for compliance and review purposes,4,inferred,11406,,0.5486,4.5,4.5,Green
trace-so,3,Enforce role-based permissions governing which agents can access or modify workflow data,4,inferred,5319,,0.3657,4.0,4.0,Green
trace-so,4,Integrate disparate AI tools across departments into unified orchestrated workflows,4,inferred,16140,,0.4289,4.0,3.0,Yellow
trace-so,5,Monitor workflow completion rates and surface bottlenecks for operations team review,3,inferred,1314,,0.6109,4.0,4.0,Green
tracecat,0,Automate security incident triage and response workflows using AI-driven agents,5,inferred,14723,,0.4261,4.5,4.0,Green
tracecat,1,Build and deploy security automation workflows via a visual no-code builder,5,inferred,1269,,0.3731,4.0,4.0,Green
tracecat,2,Manage security and IT case lifecycle from detection through resolution and closure,4,inferred,14734,,0.4623,4.0,3.5,Green
tracecat,3,Enrich security alerts with contextual threat intelligence from integrated data sources,4,inferred,14723,,0.3716,4.5,4.5,Green
tracecat,4,Execute automated remediation actions in response to detected security events,4,inferred,14734,,0.4621,4.0,4.0,Green
tracecat,5,Track open tickets and escalate unresolved cases based on defined priority rules,3,inferred,3775,,0.4115,4.5,4.5,Green
traceroot-ai,0,"Monitor production telemetry including logs, traces, and metrics for anomalies",5,inferred,14723,,0.5282,4.5,4.0,Green
traceroot-ai,1,Diagnose root causes of production bugs by correlating telemetry and source code,5,inferred,14643,,0.6406,3.5,3.0,Yellow
traceroot-ai,2,Automatically generate and apply code fixes for identified production bugs,5,inferred,14643,,0.6687,3.0,2.5,Yellow
traceroot-ai,3,Connect to source repositories to analyze code relevant to detected failures,4,inferred,14643,,0.5486,4.0,4.5,Green
traceroot-ai,4,Alert engineering teams with structured bug reports and proposed resolutions,3,inferred,14643,,0.6671,4.0,4.0,Green
tradeflow,0,Process trade settlement instructions from emails and disparate back-office systems,5,inferred,15709,,0.5113,4.5,3.5,Green
tradeflow,1,Match and reconcile trade data across counterparties to resolve settlement discrepancies,5,inferred,2496,,0.5507,4.5,3.5,Green
tradeflow,2,Automate settlement communication workflows between trading counterparties,4,inferred,23197,,0.4286,4.5,4.0,Green
tradeflow,3,Structure and normalize inconsistently formatted trade data for automated processing,4,inferred,8957,,0.5217,4.5,4.5,Green
tradeflow,4,Monitor settlement pipeline for fails and escalate exceptions to operations staff,3,inferred,14643,,0.4901,4.0,4.0,Green
trainloop,0,Apply reinforcement learning to fine-tune LLM reasoning on developer-defined tasks,5,inferred,1269,,0.3493,3.5,3.5,Green
trainloop,1,Collect and label model outputs to generate training signal for iterative improvement,5,inferred,102,,0.436,4.5,3.5,Green
trainloop,2,Configure and run fine-tuning pipelines without requiring deep ML infrastructure expertise,4,inferred,979,,0.3547,4.0,3.5,Green
trainloop,3,Evaluate model performance on task-specific benchmarks before and after training,4,inferred,14719,,0.4601,4.0,4.0,Green
trainloop,4,Manage training data curation and versioning for reproducible model improvement runs,3,inferred,102,,0.4502,4.5,3.5,Green
trapeze,0,Answer inbound patient phone calls around the clock using AI voice agents,5,inferred,2706,,0.3634,4.5,4.0,Green
trapeze,1,Schedule and confirm patient appointments through natural voice conversation,5,inferred,2801,,0.6956,4.5,4.5,Green
trapeze,2,Route complex patient inquiries to appropriate human staff members,4,inferred,9752,,0.5639,3.5,3.5,Green
trapeze,3,"Match patients to available providers based on need, location, and availability",4,inferred,15584,,0.5254,4.0,3.5,Green
trapeze,4,Send appointment reminders and handle patient confirmations via automated calls,3,inferred,2801,,0.6202,5.0,5.0,Green
trata,0,Interview hedge fund analysts via AI agents to elicit investment thesis and supporting logic,5,inferred,15983,,0.4286,3.0,3.0,Yellow
trata,1,Write structured investment research reports based on analyst interviews and data sources,5,inferred,15988,,0.6389,3.5,4.0,Green
trata,2,Distribute investment research to subscribers through a recurring content service,4,inferred,16186,,0.4629,4.5,4.5,Green
trata,3,Synthesize analyst views across multiple funds to surface consensus and divergence in market positions,3,inferred,23193,,0.431,3.5,3.5,Green
trava,0,Audit customs entries to detect duty overpayments and classification errors,5,inferred,7358,,0.4815,4.5,4.0,Green
trava,1,Classify imported goods under correct HTS tariff codes automatically,5,inferred,1148,,0.3959,4.5,4.0,Green
trava,2,Identify duty refund opportunities from prior incorrect customs declarations,4,inferred,7364,,0.4994,4.5,3.5,Green
trava,3,Monitor import filings for compliance with applicable trade regulations,4,inferred,1148,,0.5065,4.0,3.5,Green
trava,4,Generate compliance reports summarizing risk exposure across import portfolios,3,inferred,21314,,0.4952,4.5,4.5,Green
trellis-ai,0,Extract structured data from unstructured clinical and administrative documents,5,inferred,16284,,0.5704,4.5,4.0,Green
trellis-ai,1,Automate prior authorization submissions to health insurance payers,5,inferred,23319,,0.5046,4.5,3.5,Green
trellis-ai,2,Draft and submit insurance appeals for denied authorization requests,4,inferred,23313,,0.5428,4.0,3.5,Green
trellis-ai,3,Ingest and classify patient referral documents into EHR systems,4,inferred,9417,,0.5066,4.5,4.0,Green
trellis-ai,4,Monitor authorization status and alert staff to pending or denied requests,4,inferred,14723,,0.4374,4.5,4.0,Green
trellis-ai,5,Convert clinical documentation into structured data for decision support,3,inferred,16284,,0.6219,4.0,3.5,Green
trieve,0,Execute hybrid semantic and full-text search queries across ingested document corpora,5,inferred,20327,,0.3762,4.5,4.5,Green
trieve,1,Generate retrieval-augmented generation responses grounded in indexed knowledge bases,5,inferred,22522,,0.3467,4.0,4.5,Green
trieve,2,Produce personalized content recommendations from indexed datasets via API,4,inferred,20319,,0.339,4.0,4.5,Green
trieve,3,Tune search ranking and relevance weighting for domain-specific retrieval requirements,4,inferred,20327,,0.4419,3.5,3.5,Green
trieve,4,Apply recency biasing to surface time-sensitive documents in ranked search results,3,inferred,16190,,0.4199,4.0,4.5,Green
trieve,5,Ingest and index documents from diverse sources into searchable vector storage,4,inferred,11404,,0.4198,4.5,4.5,Green
trim,0,Simulate physical system dynamics forward in time from initial state conditions,5,inferred,7371,,0.2709,4.0,4.0,Green
trim,1,"Generate predictions of fluid, wave, or particle behavior across continuous time steps",5,inferred,7371,,0.3964,4.0,4.0,Green
trim,2,Serve as a differentiable physics surrogate replacing computationally expensive numerical solvers,4,inferred,7370,,0.4045,4.5,3.5,Green
trim,3,Generalize learned physics representations to novel initial conditions and system configurations,4,inferred,7373,,0.2631,3.5,3.0,Yellow
triply,0,Process and reconcile payments and invoices for African travel businesses in one platform,5,inferred,9751,,0.6605,4.0,3.5,Green
triply,1,Manage payroll calculations and disbursements for travel agency staff,4,inferred,8873,,0.5532,4.5,4.0,Green
triply,2,Automate accounting entries and financial reporting for travel business operations,4,inferred,20900,,0.5507,4.5,4.0,Green
triply,3,Coordinate booking operations and itinerary management for travel sellers,5,inferred,741,,0.6088,4.0,3.5,Green
triply,4,Provide embedded financial services to enable travel businesses to sell more efficiently,4,inferred,2806,,0.5263,3.5,3.0,Yellow
trueclaim,0,Adjudicate medical claims submitted by healthcare providers against plan benefit rules,5,inferred,788,,0.491,3.5,3.5,Green
trueclaim,1,Audit 100 percent of processed claims to identify billing errors and overcharges,5,inferred,2521,,0.5223,4.5,4.0,Green
trueclaim,2,Calculate and execute payment disbursements from self-funded employers to providers,5,inferred,8861,,0.5789,4.5,4.0,Green
trueclaim,3,"Flag duplicate, upcoded, or fraudulent medical claims for review and denial",4,inferred,16973,,0.4812,4.5,4.0,Green
trueclaim,4,Generate cost savings reports showing recovered dollars from claims review,3,inferred,16150,,0.4808,4.5,4.5,Green
truffle-ai,0,Expose AI agent capabilities as callable APIs for integration into any software application,5,inferred,3466,,0.3334,4.0,4.0,Green
truffle-ai,1,Deploy customer support AI agents into messaging platforms such as WhatsApp,4,inferred,19010,,0.3659,4.0,4.0,Green
truffle-ai,2,Embed analytics and data analysis agents into collaboration tools such as Slack,4,inferred,20318,,0.4093,4.0,4.0,Green
truffle-ai,3,Abstract AI agent complexity so developers can integrate intelligence without ML expertise,3,inferred,14626,,0.3453,4.0,3.5,Green
truthsystems,0,Translate organizational AI policies into real-time enforcement rules automatically,5,inferred,18032,,0.3844,4.0,3.0,Yellow
