slug,task_idx,task_text,importance,batch_idx,extraction_timestamp,knn_desire,knn_capability,knn_zone,knn_max_cosine,knn_mean_top5_cosine,knn_top1_workbank_task_id,knn_top1_workbank_task
peppr-ai,3,Identify and surface connections between related pieces of information across silos,3,23,2026-04-24T18:33:01.968286+00:00,3.1040158163390332,3.800065709507218,Green,0.3563601,0.34506732,8956,Analyze and interpret statistical data to identify significant differences in relationships among sources of information.
peppr-ai,4,Reduce time-to-decision by delivering accurate internal knowledge on demand to employees,3,23,2026-04-24T18:33:01.968286+00:00,3.3875374038058634,2.931696681308512,Yellow,0.4011582,0.37624353,16140,Manage timely flow of business intelligence information to users.
openintake,0,Answer inbound law firm calls and qualify prospective clients around the clock using AI,5,23,2026-04-24T18:33:01.968286+00:00,3.3069388835348037,3.9605427783023552,Green,0.45159552,0.4255604,18933,"Advise clients or respond to inquiries about financial matters in person or via phone, email, Web site, or Internet chat."
openintake,1,Conduct intake interviews with callers to capture case details and contact information,5,23,2026-04-24T18:33:01.968286+00:00,3.3021225733438317,4.10313127113174,Green,0.46786147,0.46104473,4622,"Record names, addresses, purchases, and reactions of prospects contacted."
openintake,2,Convert inbound callers to signed clients by guiding them through the intake process,5,23,2026-04-24T18:33:01.968286+00:00,2.7865924064515726,4.189632123054929,Red,0.4563409,0.39504948,23197,Complete sales order tickets and submit for processing of client-requested transactions.
openintake,3,Route qualified leads to attorneys or staff with a complete intake summary for follow-up,4,23,2026-04-24T18:33:01.968286+00:00,3.1299985895932494,3.122909903031472,Yellow,0.5326282,0.5082472,773,Submit articles and information from searches to attorneys for review and approval for use.
artificial-societies,0,Simulate large populations of AI agents to model how target audiences respond to content,5,23,2026-04-24T18:33:01.968286+00:00,2.7281352852835403,3.204349763614658,Low-Priority,0.40385953,0.3721907,3242,Coordinate with the media to disseminate advertising.
artificial-societies,1,Predict marketing and content performance in a simulated audience before real-world launch,5,23,2026-04-24T18:33:01.968286+00:00,3.2038992970560027,3.545489851145723,Green,0.47540838,0.44166526,16179,Propose online or multiple-sales-channel campaigns to marketing executives.
artificial-societies,2,Model social influence and peer-to-peer behavior dynamics within simulated human networks,4,23,2026-04-24T18:33:01.968286+00:00,2.7338592927425442,2.747213004406494,Low-Priority,0.36519638,0.3322859,16191,"Conduct online marketing initiatives, such as paid ad placement, affiliate programs, sponsorship programs, email promotions, or viral marketing campaigns on social media Web sites."
artificial-societies,3,"Test product positioning, messaging, and go-to-market strategies against synthetic customer populations",4,23,2026-04-24T18:33:01.968286+00:00,3.277219102946474,3.7707096144473637,Green,0.47524515,0.45005798,22660,"Review advertising trends, consumer surveys, and other data regarding marketing of goods and services to determine the best way to promote products."
artificial-societies,4,Simulate LinkedIn audience reactions to draft posts to optimize content before publishing,3,23,2026-04-24T18:33:01.968286+00:00,2.2072604442851813,2.9285651257502465,Low-Priority,0.3881825,0.35352746,1779,"Plan the contents of publications according to the publication's style, editorial policy, and publishing requirements."
miyagi-labs,0,Tutor students on standardized exam content through personalized AI-driven instruction sessions,5,23,2026-04-24T18:33:01.968286+00:00,3.4229644027334163,3.2594462163657694,Yellow,0.43747377,0.3924483,101,"Evaluate training materials prepared by instructors, such as outlines, text, or handouts."
miyagi-labs,1,"Generate unlimited practice questions aligned to SAT, ACT, and similar exam formats",5,23,2026-04-24T18:33:01.968286+00:00,3.313066474772579,3.6129439265085157,Green,0.40596765,0.37898,23270,"Question applicants to obtain required information, such as name, address, or age, and record data on prescribed forms."
miyagi-labs,2,Diagnose student knowledge gaps and create personalized study plans based on performance data,5,23,2026-04-24T18:33:01.968286+00:00,3.11204189650922,3.409811964749793,Yellow,0.4851746,0.4475831,5666,"Maintain student attendance records, grades, and other required records."
miyagi-labs,3,Administer full-length practice exams and score results with detailed performance breakdowns,4,23,2026-04-24T18:33:01.968286+00:00,3.4420926671661283,3.349969451270476,Yellow,0.5342209,0.4954903,17248,"Document the performance, interpretation, or outcomes of all procedures performed."
miyagi-labs,4,Track student rating improvements across exam categories over time to guide study prioritization,3,23,2026-04-24T18:33:01.968286+00:00,3.3617688281606926,3.3229572123430473,Yellow,0.4632313,0.42771444,5663,"Evaluate and grade students' class work, assignments, and papers."
fuseai,0,Enrich B2B contact records with firmographic and intent data for outbound sales targeting,5,23,2026-04-24T18:33:01.968286+00:00,3.141285558828048,4.079736491654314,Green,0.5502963,0.4271451,4622,"Record names, addresses, purchases, and reactions of prospects contacted."
fuseai,1,Identify high-intent leads and prioritize outreach based on behavioral and contextual signals,5,23,2026-04-24T18:33:01.968286+00:00,2.833744932316085,3.3350236134645734,Low-Priority,0.43590677,0.41597146,22660,"Review advertising trends, consumer surveys, and other data regarding marketing of goods and services to determine the best way to promote products."
fuseai,2,Automate outbound sales outreach sequences across email and other engagement channels,5,23,2026-04-24T18:33:01.968286+00:00,3.207240452942899,3.7243136441192815,Green,0.56271833,0.4894573,16179,Propose online or multiple-sales-channel campaigns to marketing executives.
fuseai,3,Manage the full sales deal cycle from lead generation to close within a single AI platform,4,23,2026-04-24T18:33:01.968286+00:00,2.9520316682044268,3.9681810852149653,Red,0.46822938,0.4085206,4623,Adjust sales scripts to better target the needs and interests of specific individuals.
fuseai,4,"Consolidate prospecting, engagement, and CRM tools into one unified sales workflow interface",3,23,2026-04-24T18:33:01.968286+00:00,3.0913603461482344,2.5164876737524255,Yellow,0.44341433,0.4040378,4623,Adjust sales scripts to better target the needs and interests of specific individuals.
misprint,0,Provide real-time pricing valuations for trading cards and collectibles using ML algorithms,5,23,2026-04-24T18:33:01.968286+00:00,2.7958036351449937,3.8984534042441474,Red,0.44807136,0.41955718,23213,Calculate costs for billings or commissions.
misprint,1,"Aggregate pricing data from auction houses, resellers, and forums into a unified analytics view",5,23,2026-04-24T18:33:01.968286+00:00,3.0026775102794168,3.9433947247797088,Green,0.46328878,0.43546385,16192,"Collect and analyze Web metrics, such as visits, time on site, page views per visit, transaction volume and revenue, traffic mix, click-through rates, conversion rates, cost per acquisition, or cost per click."
misprint,2,Enable collectors to buy and sell collectibles through an integrated transparent marketplace,4,23,2026-04-24T18:33:01.968286+00:00,2.7217313010230146,4.166514671541411,Red,0.47212932,0.4199648,1035,Administer online purchasing systems.
misprint,3,Track market value trends for individual collectible items over time to inform investment decisions,4,23,2026-04-24T18:33:01.968286+00:00,2.8137692265591725,4.001050804530763,Red,0.53350663,0.5232117,21552,Collect and analyze relevant data to identify real estate market trends.
misprint,4,Assess portfolio value of a collector's holdings based on current market pricing data,3,23,2026-04-24T18:33:01.968286+00:00,2.856513207326086,4.056066543052968,Red,0.41371453,0.39142475,21329,Review reports of securities transactions or price lists to analyze market conditions.
afterquery,0,Design and produce novel datasets to probe the boundaries of AI model capabilities,5,23,2026-04-24T18:33:01.968286+00:00,3.4879972922640876,2.868420542860332,Yellow,0.34903747,0.32184952,979,Evaluate data processing proposals to assess project feasibility and requirements.
afterquery,1,Conduct empirical experiments to evaluate AI system behavior in edge-case and adversarial conditions,5,23,2026-04-24T18:33:01.968286+00:00,3.2143700238068145,4.080497338934369,Green,0.26721373,0.24932837,14655,"Conduct software compatibility tests with programs, hardware, operating systems, or network environments."
afterquery,2,Curate high-quality human-labeled data to support AI capabilities research and benchmarking,4,23,2026-04-24T18:33:01.968286+00:00,3.612577006467824,3.474821560537096,Yellow,0.3365598,0.32066265,20319,Combine secondary data sources with keyword research to more accurately profile and satisfy user intent.
afterquery,3,Publish research findings on AI capability frontiers to advance scientific understanding,3,23,2026-04-24T18:33:01.968286+00:00,3.2533148009826864,2.8652956520216843,Yellow,0.44016734,0.40857077,93,"Keep up with developments in area of expertise by reading current journals, books, or magazine articles."
mastra,0,"Orchestrate multi-step AI workflows combining agents, tools, and human approval checkpoints",5,23,2026-04-24T18:33:01.968286+00:00,3.356230348598625,3.651137358601057,Green,0.39733943,0.37548536,1314,"Review workflow charts developed by programmer analyst to understand tasks computer will perform, such as updating records."
mastra,1,Build and deploy autonomous AI agents with persistent memory and dynamic tool selection,5,23,2026-04-24T18:33:01.968286+00:00,3.2878311350292613,2.9453598853283975,Yellow,0.29914173,0.25896686,19648,Write or install energy management routines for building automation systems.
mastra,2,Integrate retrieval-augmented generation pipelines to ground agent responses in domain knowledge,4,23,2026-04-24T18:33:01.968286+00:00,2.836736234691501,3.2976252997179114,Low-Priority,0.3580379,0.3302918,14744,"Gather, analyze, or document user feedback to locate or resolve sources of problems."
mastra,3,Evaluate AI agent and workflow output quality and accuracy using built-in evaluation primitives,4,23,2026-04-24T18:33:01.968286+00:00,2.9689283069416526,4.035320456599988,Red,0.4298733,0.3945008,1276,"Prepare detailed workflow charts and diagrams that describe input, output, and logical operation, and convert them into a series of instructions coded in a computer language."
